OperatingPoint,measurementType,sysType,jetFlavor,etaMin,etaMax,ptMin,ptMax,discrMin,discrMax,formula
shape,iterativefit,central,4,0.0,2.5,20.0,10000.0,-15.0,1.1,1.0
shape,iterativefit,central,5,0.0,2.5,20.0,30.0,-15.0,0.0,1.0246459245681763
shape,iterativefit,central,5,0.0,2.5,20.0,30.0,0.0,0.05,1.0246459245681763
shape,iterativefit,central,5,0.0,2.5,20.0,30.0,0.05,0.1225,244.76403870878949*(x-0.05)*(x-0.05)*(x-0.05)-69.7730299560275*(x-0.05)*(x-0.05)+6.2574664082347615*(x-0.05)+1.0246459245681763
shape,iterativefit,central,5,0.0,2.5,20.0,30.0,0.1225,0.1649999999999999,3872.903039250145*(x-0.1225)*(x-0.1225)*(x-0.1225)-246.89756875219663*(x-0.1225)*(x-0.1225)+0.0*(x-0.1225)+1.2048419713974
shape,iterativefit,central,5,0.0,2.5,20.0,30.0,0.1649999999999999,0.205,-3026.1352658271708*(x-0.16499999999999998)*(x-0.16499999999999998)*(x-0.16499999999999998)+181.56811594963042*(x-0.16499999999999998)*(x-0.16499999999999998)+0.0*(x-0.16499999999999998)+1.0561890602111816
shape,iterativefit,central,5,0.0,2.5,20.0,30.0,0.205,0.2475,2806.7770323109507*(x-0.20500000000000002)*(x-0.20500000000000002)*(x-0.20500000000000002)-201.48610418027508*(x-0.20500000000000002)*(x-0.20500000000000002)+0.0*(x-0.20500000000000002)+1.1530253887176514
shape,iterativefit,central,5,0.0,2.5,20.0,30.0,0.2475,0.2925,350.23991888825805*(x-0.2475)*(x-0.2475)*(x-0.2475)-2.340129952863837*(x-0.2475)*(x-0.2475)-1.917095811488421*(x-0.2475)+1.004555106163025
shape,iterativefit,central,5,0.0,2.5,20.0,30.0,0.2925,0.3375,-55.72792255637121*(x-0.2925)*(x-0.2925)*(x-0.2925)+11.619879133158557*(x-0.2925)*(x-0.2925)+0.0*(x-0.2925)+0.9454626441001892
shape,iterativefit,central,5,0.0,2.5,20.0,30.0,0.3375,0.3825,-2111.8077737097433*(x-0.3375)*(x-0.3375)*(x-0.3375)+136.42190936587454*(x-0.3375)*(x-0.3375)+0.7072419924543153*(x-0.3375)+0.963914692401886
shape,iterativefit,central,5,0.0,2.5,20.0,30.0,0.3825,0.43,62.21887469722404*(x-0.3825)*(x-0.3825)*(x-0.3825)-4.560700286550204*(x-0.3825)*(x-0.3825)+0.155981610096339*(x-0.3825)+1.0795564651489258
shape,iterativefit,central,5,0.0,2.5,20.0,30.0,0.43,0.48,-575.5110968840074*(x-0.43000000000000005)*(x-0.43000000000000005)*(x-0.43000000000000005)+41.72474135649144*(x-0.43000000000000005)*(x-0.43000000000000005)+0.14385909098090527*(x-0.43000000000000005)+1.0833436250686646
shape,iterativefit,central,5,0.0,2.5,20.0,30.0,0.48,0.53,2569.3607330322197*(x-0.48)*(x-0.48)*(x-0.48)-192.70205497741665*(x-0.48)*(x-0.48)+0.0*(x-0.48)+1.1229095458984375
shape,iterativefit,central,5,0.0,2.5,20.0,30.0,0.53,0.5800000000000001,-2306.8733215331968*(x-0.53)*(x-0.53)*(x-0.53)+173.01549911498992*(x-0.53)*(x-0.53)+0.0*(x-0.53)+0.9623245000839233
shape,iterativefit,central,5,0.0,2.5,20.0,30.0,0.5800000000000001,0.63,2.8062725374103445*(x-0.5800000000000001)*(x-0.5800000000000001)*(x-0.5800000000000001)-1.6981406227201303*(x-0.5800000000000001)*(x-0.5800000000000001)+0.0*(x-0.5800000000000001)+1.1065040826797485
shape,iterativefit,central,5,0.0,2.5,20.0,30.0,0.63,0.6799999999999999,1261.8375683137826*(x-0.63)*(x-0.63)*(x-0.63)-93.15014744111922*(x-0.63)*(x-0.63)-0.1487670182414353*(x-0.63)+1.1026095151901245
shape,iterativefit,central,5,0.0,2.5,20.0,30.0,0.6799999999999999,0.73,-1199.9473571777312*(x-0.6799999999999999)*(x-0.6799999999999999)*(x-0.6799999999999999)+89.99605178832992*(x-0.6799999999999999)*(x-0.6799999999999999)+0.0*(x-0.6799999999999999)+1.0200254917144775
shape,iterativefit,central,5,0.0,2.5,20.0,30.0,0.73,0.78,2219.898223876947*(x-0.73)*(x-0.73)*(x-0.73)-166.4923667907712*(x-0.73)*(x-0.73)+0.0*(x-0.73)+1.095022201538086
shape,iterativefit,central,5,0.0,2.5,20.0,30.0,0.78,0.8300000000000001,-11.215654588093996*(x-0.78)*(x-0.78)*(x-0.78)+3.618667899387605*(x-0.78)*(x-0.78)+0.0*(x-0.78)+0.9562785625457764
shape,iterativefit,central,5,0.0,2.5,20.0,30.0,0.8300000000000001,0.88,-1100.5291616681768*(x-0.8300000000000001)*(x-0.8300000000000001)*(x-0.8300000000000001)+79.76219331983259*(x-0.8300000000000001)*(x-0.8300000000000001)+0.2777493805280557*(x-0.8300000000000001)+0.9639232754707336
shape,iterativefit,central,5,0.0,2.5,20.0,30.0,0.88,0.93,3132.2507858276495*(x-0.88)*(x-0.88)*(x-0.88)-234.91880893707338*(x-0.88)*(x-0.88)+0.0*(x-0.88)+1.0396500825881958
shape,iterativefit,central,5,0.0,2.5,20.0,30.0,0.93,0.9825,314.6056338039309*(x-0.9299999999999999)*(x-0.9299999999999999)*(x-0.9299999999999999)+3.552713678800501e-15*(x-0.9299999999999999)*(x-0.9299999999999999)+0.0*(x-0.9299999999999999)+0.8438844084739685
shape,iterativefit,central,5,0.0,2.5,20.0,30.0,0.9825,1.1,0.8894088268280029
shape,iterativefit,central,5,0.0,2.5,30.0,50.0,-15.0,0.0,1.085371494293213
shape,iterativefit,central,5,0.0,2.5,30.0,50.0,0.0,0.05,1.085371494293213
shape,iterativefit,central,5,0.0,2.5,30.0,50.0,0.05,0.12,31.36455491402406*(x-0.05)*(x-0.05)*(x-0.05)-6.586556531945053*(x-0.05)*(x-0.05)+0.46105895723615375*(x-0.05)+1.085371494293213
shape,iterativefit,central,5,0.0,2.5,30.0,50.0,0.12,0.16,1344.5131480693824*(x-0.12000000000000001)*(x-0.12000000000000001)*(x-0.12000000000000001)-80.67078888416293*(x-0.12000000000000001)*(x-0.12000000000000001)+0.0*(x-0.12000000000000001)+1.0961295366287231
shape,iterativefit,central,5,0.0,2.5,30.0,50.0,0.16,0.2,-1462.407410144805*(x-0.16)*(x-0.16)*(x-0.16)+87.74444460868833*(x-0.16)*(x-0.16)+0.0*(x-0.16)+1.053105115890503
shape,iterativefit,central,5,0.0,2.5,30.0,50.0,0.2,0.245,1778.611757464208*(x-0.2)*(x-0.2)*(x-0.2)-120.056293628834*(x-0.2)*(x-0.2)+0.0*(x-0.2)+1.0999021530151367
shape,iterativefit,central,5,0.0,2.5,30.0,50.0,0.245,0.2925,-1139.939882818196*(x-0.245)*(x-0.245)*(x-0.245)+81.22071665079645*(x-0.245)*(x-0.245)+0.0*(x-0.245)+1.0188641548156738
shape,iterativefit,central,5,0.0,2.5,30.0,50.0,0.2925,0.3399999999999999,653.5495747489617*(x-0.2925)*(x-0.2925)*(x-0.2925)-46.56540720086351*(x-0.2925)*(x-0.2925)+0.0*(x-0.2925)+1.079948902130127
shape,iterativefit,central,5,0.0,2.5,30.0,50.0,0.3399999999999999,0.39,-1494.7166442871055*(x-0.33999999999999997)*(x-0.33999999999999997)*(x-0.33999999999999997)+112.103748321533*(x-0.33999999999999997)*(x-0.33999999999999997)+0.0*(x-0.33999999999999997)+1.0449278354644775
shape,iterativefit,central,5,0.0,2.5,30.0,50.0,0.39,0.44,170.39008621896687*(x-0.39)*(x-0.39)*(x-0.39)-19.584701301915146*(x-0.39)*(x-0.39)+0.0*(x-0.39)+1.1383476257324219
shape,iterativefit,central,5,0.0,2.5,30.0,50.0,0.44,0.49,223.05740079701522*(x-0.44)*(x-0.44)*(x-0.44)-15.21990738607742*(x-0.44)*(x-0.44)-0.6805444835492629*(x-0.44)+1.1106846332550049
shape,iterativefit,central,5,0.0,2.5,30.0,50.0,0.49,0.54,11.520783067943553*(x-0.49)*(x-0.49)*(x-0.49)+2.4547529851320538*(x-0.49)*(x-0.49)-0.5296047161793911*(x-0.49)+1.066489815711975
shape,iterativefit,central,5,0.0,2.5,30.0,50.0,0.54,0.59,28.004393172512984*(x-0.54)*(x-0.54)*(x-0.54)-0.12309404137238134*(x-0.54)*(x-0.54)-0.19772354465660869*(x-0.54)+1.0475865602493286
shape,iterativefit,central,5,0.0,2.5,30.0,50.0,0.59,0.64,-1496.868133544918*(x-0.59)*(x-0.59)*(x-0.59)+112.26511001586894*(x-0.59)*(x-0.59)+0.0*(x-0.59)+1.0408931970596313
shape,iterativefit,central,5,0.0,2.5,30.0,50.0,0.64,0.69,1818.2305914263586*(x-0.64)*(x-0.64)*(x-0.64)-142.03934481789997*(x-0.64)*(x-0.64)+0.0*(x-0.64)+1.134447455406189
shape,iterativefit,central,5,0.0,2.5,30.0,50.0,0.69,0.74,28.310738215901523*(x-0.69)*(x-0.69)*(x-0.69)+3.5487450947306347*(x-0.69)*(x-0.69)-0.5672050460923256*(x-0.69)+1.0066279172897339
shape,iterativefit,central,5,0.0,2.5,30.0,50.0,0.74,0.79,-679.5988082885723*(x-0.74)*(x-0.74)*(x-0.74)+50.96991062164297*(x-0.74)*(x-0.74)+0.0*(x-0.74)+0.9906783699989319
shape,iterativefit,central,5,0.0,2.5,30.0,50.0,0.79,0.84,188.39741331589053*(x-0.79)*(x-0.79)*(x-0.79)-19.007635405784775*(x-0.79)*(x-0.79)+0.0*(x-0.79)+1.0331532955169678
shape,iterativefit,central,5,0.0,2.5,30.0,50.0,0.84,0.89,202.06833464157233*(x-0.84)*(x-0.84)*(x-0.84)-10.277295691024946*(x-0.84)*(x-0.84)-0.48778294070929973*(x-0.84)+1.0091838836669922
shape,iterativefit,central,5,0.0,2.5,30.0,50.0,0.89,0.9375,-956.1280916411156*(x-0.89)*(x-0.89)*(x-0.89)+68.12412652942947*(x-0.89)*(x-0.89)+0.0*(x-0.89)+0.9843600392341614
shape,iterativefit,central,5,0.0,2.5,30.0,50.0,0.9375,0.985,167.61448314158994*(x-0.9375)*(x-0.9375)*(x-0.9375)-46.593106024153045*(x-0.9375)*(x-0.9375)+0.0*(x-0.9375)+1.0355950593948364
shape,iterativefit,central,5,0.0,2.5,30.0,50.0,0.985,1.1,0.9484329223632812
shape,iterativefit,central,5,0.0,2.5,50.0,70.0,-15.0,0.0,1.164753794670105
shape,iterativefit,central,5,0.0,2.5,50.0,70.0,0.0,0.05,1.164753794670105
shape,iterativefit,central,5,0.0,2.5,50.0,70.0,0.05,0.1225,-180.65146896617063*(x-0.05)*(x-0.05)*(x-0.05)+43.35161960077473*(x-0.05)*(x-0.05)-3.4373369908520335*(x-0.05)+1.164753794670105
shape,iterativefit,central,5,0.0,2.5,50.0,70.0,0.1225,0.1699999999999999,-2115.574708953339*(x-0.1225)*(x-0.1225)*(x-0.1225)+150.73469801292535*(x-0.1225)*(x-0.1225)+0.0*(x-0.1225)+1.0745714902877808
shape,iterativefit,central,5,0.0,2.5,50.0,70.0,0.1699999999999999,0.2175,4257.0764564150395*(x-0.16999999999999998)*(x-0.16999999999999998)*(x-0.16999999999999998)-303.3166975195717*(x-0.16999999999999998)*(x-0.16999999999999998)+0.0*(x-0.16999999999999998)+1.187936544418335
shape,iterativefit,central,5,0.0,2.5,50.0,70.0,0.2175,0.265,-2218.0915695704302*(x-0.2175)*(x-0.2175)*(x-0.2175)+158.0390243318932*(x-0.2175)*(x-0.2175)+0.0*(x-0.2175)+0.959817111492157
shape,iterativefit,central,5,0.0,2.5,50.0,70.0,0.265,0.315,628.5533905029301*(x-0.265)*(x-0.265)*(x-0.265)-47.14150428771975*(x-0.265)*(x-0.265)+0.0*(x-0.265)+1.078675627708435
shape,iterativefit,central,5,0.0,2.5,50.0,70.0,0.315,0.365,-1587.0819091796884*(x-0.315)*(x-0.315)*(x-0.315)+119.0311431884766*(x-0.315)*(x-0.315)+0.0*(x-0.315)+1.039391040802002
shape,iterativefit,central,5,0.0,2.5,50.0,70.0,0.365,0.415,1583.940505981441*(x-0.365)*(x-0.365)*(x-0.365)-118.79553794860819*(x-0.365)*(x-0.365)+0.0*(x-0.365)+1.1385836601257324
shape,iterativefit,central,5,0.0,2.5,50.0,70.0,0.415,0.4649999999999999,-86.9693756103519*(x-0.41500000000000004)*(x-0.41500000000000004)*(x-0.41500000000000004)+6.522703170776385*(x-0.41500000000000004)*(x-0.41500000000000004)+0.0*(x-0.41500000000000004)+1.039587378501892
shape,iterativefit,central,5,0.0,2.5,50.0,70.0,0.4649999999999999,0.515,91.27498378450048*(x-0.46499999999999997)*(x-0.46499999999999997)*(x-0.46499999999999997)-8.75204836830217*(x-0.46499999999999997)*(x-0.46499999999999997)+0.0*(x-0.46499999999999997)+1.045022964477539
shape,iterativefit,central,5,0.0,2.5,50.0,70.0,0.515,0.565,63.7099813430949*(x-0.515)*(x-0.515)*(x-0.515)-2.871824016267481*(x-0.515)*(x-0.515)-0.19064245844646283*(x-0.515)+1.0345522165298462
shape,iterativefit,central,5,0.0,2.5,50.0,70.0,0.565,0.615,-2209.8846435546816*(x-0.565)*(x-0.565)*(x-0.565)+165.74134826660128*(x-0.565)*(x-0.565)+0.0*(x-0.565)+1.0258042812347412
shape,iterativefit,central,5,0.0,2.5,50.0,70.0,0.615,0.665,2474.819183349603*(x-0.615)*(x-0.615)*(x-0.615)-185.6114387512204*(x-0.615)*(x-0.615)+0.0*(x-0.615)+1.1639220714569092
shape,iterativefit,central,5,0.0,2.5,50.0,70.0,0.665,0.715,-318.33553303848555*(x-0.665)*(x-0.665)*(x-0.665)+27.437973017280733*(x-0.665)*(x-0.665)+0.0*(x-0.665)+1.0092458724975586
shape,iterativefit,central,5,0.0,2.5,50.0,70.0,0.715,0.765,-63.799857989655706*(x-0.715)*(x-0.715)*(x-0.715)+1.2221813098298429*(x-0.715)*(x-0.715)+0.35628080393943423*(x-0.715)+1.0380488634109497
shape,iterativefit,central,5,0.0,2.5,50.0,70.0,0.765,0.8125,1969.2402745252605*(x-0.765)*(x-0.765)*(x-0.765)-140.30836955992476*(x-0.765)*(x-0.765)+0.0*(x-0.765)+1.050943374633789
shape,iterativefit,central,5,0.0,2.5,50.0,70.0,0.8125,0.8574999999999999,-1916.513848533692*(x-0.8125)*(x-0.8125)*(x-0.8125)+129.364684776024*(x-0.8125)*(x-0.8125)+0.0*(x-0.8125)+0.9454197883605957
shape,iterativefit,central,5,0.0,2.5,50.0,70.0,0.8574999999999999,0.9025,945.3985012945133*(x-0.8574999999999999)*(x-0.8574999999999999)*(x-0.8574999999999999)-65.71103722450381*(x-0.8574999999999999)*(x-0.8574999999999999)+0.0*(x-0.8574999999999999)+1.0327409505844116
shape,iterativefit,central,5,0.0,2.5,50.0,70.0,0.9025,0.945,-77.32006891476436*(x-0.9025000000000001)*(x-0.9025000000000001)*(x-0.9025000000000001)+5.096292047217049*(x-0.9025000000000001)*(x-0.9025000000000001)-0.17069745484115603*(x-0.9025000000000001)+0.9858255386352539
shape,iterativefit,central,5,0.0,2.5,50.0,70.0,0.945,0.9875,70.18222617506744*(x-0.9450000000000001)*(x-0.9450000000000001)*(x-0.9450000000000001)-10.424147647859012*(x-0.9450000000000001)*(x-0.9450000000000001)-0.15649075425958603*(x-0.9450000000000001)+0.9818405508995056
shape,iterativefit,central,5,0.0,2.5,50.0,70.0,0.9875,1.1,0.9617486596107483
shape,iterativefit,central,5,0.0,2.5,70.0,100.0,-15.0,0.0,1.2158560752868652
shape,iterativefit,central,5,0.0,2.5,70.0,100.0,0.0,0.055,1.2158560752868652
shape,iterativefit,central,5,0.0,2.5,70.0,100.0,0.055,0.1325,-0.2622858027263809*(x-0.055)*(x-0.055)*(x-0.055)+1.60904558344763*(x-0.055)*(x-0.055)-0.8989720368830576*(x-0.055)+1.2158560752868652
shape,iterativefit,central,5,0.0,2.5,70.0,100.0,0.1325,0.18,221.70285843605478*(x-0.1325)*(x-0.1325)*(x-0.1325)-8.909001992447308*(x-0.1325)*(x-0.1325)-0.6542960337565509*(x-0.1325)+1.1557279825210571
shape,iterativefit,central,5,0.0,2.5,70.0,100.0,0.18,0.2299999999999999,-121.77467346191415*(x-0.18)*(x-0.18)*(x-0.18)+9.133100509643558*(x-0.18)*(x-0.18)+0.0*(x-0.18)+1.1283082962036133
shape,iterativefit,central,5,0.0,2.5,70.0,100.0,0.2299999999999999,0.28,1844.5199787575757*(x-0.22999999999999998)*(x-0.22999999999999998)*(x-0.22999999999999998)-142.89237886646765*(x-0.22999999999999998)*(x-0.22999999999999998)+0.0*(x-0.22999999999999998)+1.135919213294983
shape,iterativefit,central,5,0.0,2.5,70.0,100.0,0.28,0.3299999999999999,17.984753843030358*(x-0.28)*(x-0.28)*(x-0.28)+3.2045239214220773*(x-0.28)*(x-0.28)-0.45533804596493466*(x-0.28)+1.0092532634735107
shape,iterativefit,central,5,0.0,2.5,70.0,100.0,0.3299999999999999,0.38,-588.3097256408189*(x-0.32999999999999996)*(x-0.32999999999999996)*(x-0.32999999999999996)+58.81385607116445*(x-0.32999999999999996)*(x-0.32999999999999996)+0.0*(x-0.32999999999999996)+0.996745765209198
shape,iterativefit,central,5,0.0,2.5,70.0,100.0,0.38,0.43,-586.9412029967759*(x-0.38)*(x-0.38)*(x-0.38)+29.329963576655242*(x-0.38)*(x-0.38)+1.469062664810301*(x-0.38)+1.0702416896820068
shape,iterativefit,central,5,0.0,2.5,70.0,100.0,0.43,0.48,988.6555861052481*(x-0.43000000000000005)*(x-0.43000000000000005)*(x-0.43000000000000005)-82.03933333663448*(x-0.43000000000000005)*(x-0.43000000000000005)+0.0*(x-0.43000000000000005)+1.143652081489563
shape,iterativefit,central,5,0.0,2.5,70.0,100.0,0.48,0.53,-2.970720052128767*(x-0.48)*(x-0.48)*(x-0.48)+5.5199387499565695*(x-0.48)*(x-0.48)-0.7890164378740981*(x-0.48)+1.0621356964111328
shape,iterativefit,central,5,0.0,2.5,70.0,100.0,0.53,0.5800000000000001,-76.55528970771898*(x-0.53)*(x-0.53)*(x-0.53)+5.560521367351233*(x-0.53)*(x-0.53)-0.2593029632694065*(x-0.53)+1.0361133813858032
shape,iterativefit,central,5,0.0,2.5,70.0,100.0,0.5800000000000001,0.63,453.27044119330725*(x-0.5800000000000001)*(x-0.5800000000000001)*(x-0.5800000000000001)-31.221128096076235*(x-0.5800000000000001)*(x-0.5800000000000001)-0.27741549934217613*(x-0.5800000000000001)+1.027480125427246
shape,iterativefit,central,5,0.0,2.5,70.0,100.0,0.63,0.6799999999999999,-175.48847198486396*(x-0.63)*(x-0.63)*(x-0.63)+13.161635398864782*(x-0.63)*(x-0.63)+0.0*(x-0.63)+0.9922153353691101
shape,iterativefit,central,5,0.0,2.5,70.0,100.0,0.6799999999999999,0.73,322.94940948486243*(x-0.6799999999999999)*(x-0.6799999999999999)*(x-0.6799999999999999)-24.221205711364703*(x-0.6799999999999999)*(x-0.6799999999999999)+0.0*(x-0.6799999999999999)+1.003183364868164
shape,iterativefit,central,5,0.0,2.5,70.0,100.0,0.73,0.78,-163.14741619525896*(x-0.73)*(x-0.73)*(x-0.73)+15.949629072397219*(x-0.73)*(x-0.73)+0.0*(x-0.73)+0.9829990267753601
shape,iterativefit,central,5,0.0,2.5,70.0,100.0,0.78,0.8300000000000001,-116.87341444007794*(x-0.78)*(x-0.78)*(x-0.78)+5.511242032255153*(x-0.78)*(x-0.78)+0.37135728577527893*(x-0.78)+1.0024796724319458
shape,iterativefit,central,5,0.0,2.5,70.0,100.0,0.8300000000000001,0.8775,19.810617220513798*(x-0.8300000000000001)*(x-0.8300000000000001)*(x-0.8300000000000001)-1.3869100552420388*(x-0.8300000000000001)*(x-0.8300000000000001)+0.04593088070020861*(x-0.8300000000000001)+1.020216464996338
shape,iterativefit,central,5,0.0,2.5,70.0,100.0,0.8775,0.92,-606.6896040046129*(x-0.8775)*(x-0.8775)*(x-0.8775)+38.1086088345462*(x-0.8775)*(x-0.8775)+0.04826754076356732*(x-0.8775)+1.0213921070098877
shape,iterativefit,central,5,0.0,2.5,70.0,100.0,0.92,0.9575,952.8222824318717*(x-0.9199999999999999)*(x-0.9199999999999999)*(x-0.9199999999999999)-70.3515868661517*(x-0.9199999999999999)*(x-0.9199999999999999)+0.0*(x-0.9199999999999999)+1.0457042455673218
shape,iterativefit,central,5,0.0,2.5,70.0,100.0,0.9575,0.9925,0.2836350875292944*(x-0.9575)*(x-0.9575)*(x-0.9575)+1.080964447252522*(x-0.9575)*(x-0.9575)-1.2566500109519125*(x-0.9575)+0.9970188140869141
shape,iterativefit,central,5,0.0,2.5,70.0,100.0,0.9925,1.1,0.9543724060058595
shape,iterativefit,central,5,0.0,2.5,100.0,140.0,-15.0,0.0,1.3493547439575195
shape,iterativefit,central,5,0.0,2.5,100.0,140.0,0.0,0.045,1.3493547439575195
shape,iterativefit,central,5,0.0,2.5,100.0,140.0,0.045,0.115,-272.2093326820691*(x-0.045)*(x-0.045)*(x-0.045)+93.09792437520966*(x-0.045)*(x-0.045)-9.032232222102936*(x-0.045)+1.3493547439575195
shape,iterativefit,central,5,0.0,2.5,100.0,140.0,0.115,0.165,-4028.7914276123047*(x-0.115)*(x-0.115)*(x-0.115)+302.15935707092285*(x-0.115)*(x-0.115)+0.0*(x-0.115)+1.0799105167388916
shape,iterativefit,central,5,0.0,2.5,100.0,140.0,0.165,0.215,1369.343100726152*(x-0.165)*(x-0.165)*(x-0.165)-128.28465991912012*(x-0.165)*(x-0.165)+0.0*(x-0.165)+1.3317099809646606
shape,iterativefit,central,5,0.0,2.5,100.0,140.0,0.215,0.265,59.80543388156253*(x-0.215)*(x-0.215)*(x-0.215)+3.4739087188330844*(x-0.215)*(x-0.215)-2.5583927364658723*(x-0.215)+1.1821662187576294
shape,iterativefit,central,5,0.0,2.5,100.0,140.0,0.265,0.315,458.84440560414316*(x-0.265)*(x-0.265)*(x-0.265)-16.78871931560228*(x-0.265)*(x-0.265)-1.7624611104708443*(x-0.265)+1.0704070329666138
shape,iterativefit,central,5,0.0,2.5,100.0,140.0,0.315,0.365,-2044.5489883422865*(x-0.315)*(x-0.315)*(x-0.315)+153.34117412567144*(x-0.315)*(x-0.315)+0.0*(x-0.315)+0.9976677298545837
shape,iterativefit,central,5,0.0,2.5,100.0,140.0,0.365,0.415,3576.159477233877*(x-0.365)*(x-0.365)*(x-0.365)-268.21196079254105*(x-0.365)*(x-0.365)+0.0*(x-0.365)+1.1254520416259766
shape,iterativefit,central,5,0.0,2.5,100.0,140.0,0.415,0.4649999999999999,-2545.9585189819436*(x-0.41500000000000004)*(x-0.41500000000000004)*(x-0.41500000000000004)+190.94688892364553*(x-0.41500000000000004)*(x-0.41500000000000004)+0.0*(x-0.41500000000000004)+0.9019420742988586
shape,iterativefit,central,5,0.0,2.5,100.0,140.0,0.4649999999999999,0.515,924.5777130126928*(x-0.46499999999999997)*(x-0.46499999999999997)*(x-0.46499999999999997)-69.34332847595202*(x-0.46499999999999997)*(x-0.46499999999999997)+0.0*(x-0.46499999999999997)+1.0610644817352295
shape,iterativefit,central,5,0.0,2.5,100.0,140.0,0.515,0.565,-2329.4696807861424*(x-0.515)*(x-0.515)*(x-0.515)+174.71022605896042*(x-0.515)*(x-0.515)+0.0*(x-0.515)+1.003278374671936
shape,iterativefit,central,5,0.0,2.5,100.0,140.0,0.565,0.615,1411.520004272457*(x-0.565)*(x-0.565)*(x-0.565)-105.86400032043437*(x-0.565)*(x-0.565)+0.0*(x-0.565)+1.1488702297210693
shape,iterativefit,central,5,0.0,2.5,100.0,140.0,0.615,0.665,-538.6447906494127*(x-0.615)*(x-0.615)*(x-0.615)+40.398359298705984*(x-0.615)*(x-0.615)+0.0*(x-0.615)+1.0606502294540405
shape,iterativefit,central,5,0.0,2.5,100.0,140.0,0.665,0.715,1004.6152623446508*(x-0.665)*(x-0.665)*(x-0.665)-88.59629408494499*(x-0.665)*(x-0.665)+0.0*(x-0.665)+1.094315528869629
shape,iterativefit,central,5,0.0,2.5,100.0,140.0,0.715,0.765,279.61583454923476*(x-0.715)*(x-0.715)*(x-0.715)-7.721038182096385*(x-0.715)*(x-0.715)-1.325014940909625*(x-0.715)+0.9984017014503479
shape,iterativefit,central,5,0.0,2.5,100.0,140.0,0.765,0.815,-351.1748670324836*(x-0.765)*(x-0.765)*(x-0.765)+32.510830753967944*(x-0.765)*(x-0.765)+0.0*(x-0.765)+0.94780033826828
shape,iterativefit,central,5,0.0,2.5,100.0,140.0,0.815,0.865,-173.59975564332106*(x-0.815)*(x-0.815)*(x-0.815)+6.847265946717393*(x-0.815)*(x-0.815)+0.6172715726531703*(x-0.815)+0.9851805567741394
shape,iterativefit,central,5,0.0,2.5,100.0,140.0,0.865,0.9125,1302.6687837860077*(x-0.865)*(x-0.865)*(x-0.865)-92.81515084475325*(x-0.865)*(x-0.865)+0.0*(x-0.865)+1.0114623308181763
shape,iterativefit,central,5,0.0,2.5,100.0,140.0,0.9125,0.955,-912.9417663238804*(x-0.9125000000000001)*(x-0.9125000000000001)*(x-0.9125000000000001)+58.20003760314735*(x-0.9125000000000001)*(x-0.9125000000000001)+0.0*(x-0.9125000000000001)+0.9416576027870178
shape,iterativefit,central,5,0.0,2.5,100.0,140.0,0.955,0.9925,-50.873941325932556*(x-0.9550000000000001)*(x-0.9550000000000001)*(x-0.9550000000000001)-13.901137994005946*(x-0.9550000000000001)*(x-0.9550000000000001)+0.0*(x-0.9550000000000001)+0.9766988754272461
shape,iterativefit,central,5,0.0,2.5,100.0,140.0,0.9925,1.1,0.9544675946235658
shape,iterativefit,central,5,0.0,2.5,140.0,10000.0,-15.0,0.0,1.5948002338409424
shape,iterativefit,central,5,0.0,2.5,140.0,10000.0,0.0,0.06,1.5948002338409424
shape,iterativefit,central,5,0.0,2.5,140.0,10000.0,0.06,0.145,200.7415224173621*(x-0.06)*(x-0.06)*(x-0.06)+33.36593454867684*(x-0.06)*(x-0.06)-10.02328137167139*(x-0.06)+1.5948002338409424
shape,iterativefit,central,5,0.0,2.5,140.0,10000.0,0.145,0.195,-856.8725585937506*(x-0.14500000000000002)*(x-0.14500000000000002)*(x-0.14500000000000002)+64.26544189453128*(x-0.14500000000000002)*(x-0.14500000000000002)+0.0*(x-0.14500000000000002)+1.107170581817627
shape,iterativefit,central,5,0.0,2.5,140.0,10000.0,0.195,0.2475,1636.1024045068875*(x-0.195)*(x-0.195)*(x-0.195)-147.7683818679006*(x-0.195)*(x-0.195)+0.0*(x-0.195)+1.1607251167297363
shape,iterativefit,central,5,0.0,2.5,140.0,10000.0,0.2475,0.3,317.7000261169131*(x-0.2475)*(x-0.2475)*(x-0.2475)-6.093559543723742*(x-0.2475)*(x-0.2475)-1.9871583388632361*(x-0.2475)+0.9901876449584961
shape,iterativefit,central,5,0.0,2.5,140.0,10000.0,0.3,0.35,-2934.461073505965*(x-0.30000000000000004)*(x-0.30000000000000004)*(x-0.30000000000000004)+226.86056874335247*(x-0.30000000000000004)*(x-0.30000000000000004)+0.0*(x-0.30000000000000004)+0.9150386452674866
shape,iterativefit,central,5,0.0,2.5,140.0,10000.0,0.35,0.4,-25.03438435800329*(x-0.35)*(x-0.35)*(x-0.35)-4.8984094035551236*(x-0.35)*(x-0.35)+0.6775988230405379*(x-0.35)+1.115382432937622
shape,iterativefit,central,5,0.0,2.5,140.0,10000.0,0.4,0.4499999999999999,1390.415264350499*(x-0.4)*(x-0.4)*(x-0.4)-111.79643040807673*(x-0.4)*(x-0.4)+0.0*(x-0.4)+1.1338870525360107
